Product Name,Brand Name,Rating,Reviews,Sentiment
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great for international travel instead of using international roaming,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,havent activated it yet but so far its great,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,2,me siento engañado porque en la caja y presentacion dice que levanta h mas y no lo levantasolo hasta 3g y sin embargo jamaas he visto que me alla levantado 3g,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,great phone i gave it 3 stars because you need and adapter to put in the micro sim chip also it should have more memory accessing the internet is very slow my samsung s4 is twice as fast with no delay accessing the internet,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,execelente producto me llegaron en buen estado,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,serious and recommended,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente proveedor el producto llego a tiempo es compatible en venezuela lo recomiendo,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,exelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,bought this phone i liked every thing except the data download speed was very slow and eventually stopped contacted the seller a couple of times with no response from their side after posting a bad review they contacted me and refunded the full amount of my purchase price even after over a month having the phone in my position i am satisfied,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent phone responds very fast to inputs,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,bien,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,its a great phone very confortable two line in one movil with android system,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i love my samsung galaxy,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,buen equipo,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,samsung always the best for a price this smart phone is very good all the features are excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,i bought this phone for my boyfriend when it arrived the charger didnt work he had to buy a new one then the internet 3g didnt work either so he got frustrated and returned it,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good easy to handle,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,thanks great piece,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent product and very good seller,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,all right the cell was expected works in venezuela they are 100 original seller recommend to future operations,Positive
